scenario_P1,scenario_Qg1,scenario_Qg2,scenario_AC1_Nom_1,scenario_AC1_Nom_2,scenario_AC1_Nom_3,scenario_AC1_Nom_4,scenario_AC1_Nom_5,scenario_AC1_Nom_6,scenario_AC1_MinTol_1,scenario_AC1_MinTol_2,scenario_AC1_MinTol_3,scenario_AC1_MinTol_4,scenario_AC1_MinTol_5,scenario_AC1_MinTol_6,scenario_AC1_MaxTol_1,scenario_AC1_MaxTol_2,scenario_AC1_MaxTol_3,scenario_AC1_MaxTol_4,scenario_AC1_MaxTol_5,scenario_AC1_MaxTol_6,scenario_AC2_Nom_1,scenario_AC2_Nom_2,scenario_AC2_Nom_3,scenario_AC2_Nom_4,scenario_AC2_Nom_5,scenario_AC2_Nom_6,scenario_AC2_MinTol_1,scenario_AC2_MinTol_2,scenario_AC2_MinTol_3,scenario_AC2_MinTol_4,scenario_AC2_MinTol_5,scenario_AC2_MinTol_6,scenario_AC2_MaxTol_1,scenario_AC2_MaxTol_2,scenario_AC2_MaxTol_3,scenario_AC2_MaxTol_4,scenario_AC2_MaxTol_5,scenario_AC2_MaxTol_6,scenario_DC_Nom_1,scenario_DC_Nom_2,scenario_DC_MinTol_1,scenario_DC_MinTol_2,scenario_DC_MaxTol_1,scenario_DC_MaxTol_2,solution_N_vw1,solution_N_vw2,solution_Qcab1_interm,solution_Qcab2_interm,solution_Qf1_interm,solution_Qf2,solution_Rdc,solution_Vac1,solution_Vac2,solution_Vdc1,solution_Xtr1_pu,solution_Xtr2_pu,solution_ucab1,solution_ucab2,solution_uf1,solution_uf2,solution_w1,solution_w2
950000000,631000000,654000000,388000,314.159265358979,30000000,46000000,441000,0.15,-4,-4,-1,-4,-5,-3,4,2,4,5,4,1,399000,314.159265358979,21000000,58000000,447000,0.12,-3,-2,-3,-4,-1,-5,3,4,4,3,2,4,6,576000,-1,-2,3,2,415800,425700,22837644.2631089,19101426.1334513,52160186.7359575,47922937.0135755,0.800060616535771,360000,360000,318400,0.142499999235876,0.142499999738559,1,1,1,1,298.865967182147,358.329500032743
1112000000,506000000,532000000,401000,314.159265358979,10000000,44000000,419000,0.12,-5,-2,-3,-4,-2,-4,1,1,2,2,3,4,383000,314.159265358979,18000000,43000000,422000,0.13,-2,-4,-2,-4,-4,-5,2,2,3,1,4,5,13,571000,-4,-5,1,4,415800,425700.423409038,23679168.6330209,17568558.6195116,51166541.0964403,47842936.5865276,0.80000000084904,360000,360000,318415.914281189,0.142501164348518,0.142499951038929,1,1,1,1,300.076468612817,358.306652238671
894000000,628000000,514000000,389000,314.159265358979,17000000,50000000,410000,0.18,-5,-2,-4,-4,-3,-1,4,4,4,5,2,5,388000,314.159265358979,10000000,48000000,438000,0.13,-5,-3,-2,-2,-4,-5,5,1,5,5,5,3,6,532000,-3,-5,2,2,415800,426815.117388732,23522204.5424946,16131627.1859131,51542517.7204805,47712794.6184072,0.800008109387697,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.616948317799,358.145781098869
805000000,513000000,626000000,397000,314.159265358979,23000000,54000000,441000,0.12,-2,-1,-4,-2,-2,-3,4,3,5,2,2,4,399000,314.159265358979,10000000,59000000,447000,0.12,-4,-2,-1,-3,-4,-5,5,2,4,5,2,1,7,526000,-4,-3,3,4,415800,425700,23769829.7420991,16814572.4975665,52057565.4700263,49197551.5673331,0.800025865608627,364263.556490886,361504.580354694,318400,0.1425,0.1425,1,1,1,1,298.459061532739,358.197413911978
855000000,691000000,687000000,400000,314.159265358979,15000000,41000000,414000,0.16,-3,-5,-5,-4,-3,-5,3,3,4,1,1,3,391000,314.159265358979,24000000,46000000,448000,0.14,-1,-1,-3,-1,-2,-3,1,2,5,2,2,3,8,582000,-2,-5,4,2,415800,425700,21050343.1128129,16254772.7329234,51763275.3743568,47860956.2394764,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,300.55449460239,358.260560711959
967000000,667000000,650000000,381000,314.159265358979,28000000,58000000,427000,0.15,-3,-2,-5,-1,-1,-1,5,1,3,4,1,4,393000,314.159265358979,13000000,51000000,447000,0.17,-5,-5,-5,-3,-2,-2,5,1,4,4,3,2,12,585000,-1,-5,1,5,415800,425700,23433518.6796248,18059210.628132,52329330.0003045,48479733.6286823,0.800130418626926,360000,360000,318400,0.142499857851919,0.1425,1,1,1,1,298.456334468302,358.5633817626
854000000,566000000,610000000,403000,314.159265358979,10000000,43000000,418000,0.12,-3,-5,-5,-1,-4,-1,2,4,4,5,2,5,398000,314.159265358979,24000000,60000000,443000,0.15,-1,-1,-1,-1,-3,-1,2,4,3,4,1,1,6,518000,-1,-3,2,2,418704.047084041,429470.219718753,19440407.9892823,20892603.9971565,49086729.3033147,49720358.8766024,0.800089521587611,395805.823073176,377333.168988733,318460.240663741,0.14250016751997,0.142500847717704,1,1,1,1,298.500786680869,362.695163913835
912000000,559000000,607000000,414000,314.159265358979,26000000,49000000,444000,0.16,-1,-4,-2,-5,-2,-4,3,2,2,4,3,4,381000,314.159265358979,20000000,46000000,424000,0.13,-5,-4,-1,-3,-5,-5,1,5,2,4,1,5,9,586000,-2,-5,1,1,415800,425700,23832341.5893783,16260574.6860199,51365820.2112426,48855001.9622983,0.800000664200674,360000,360000,318400,0.1425,0.142499998085157,1,1,1,1,298.451770044588,358.141565470852
1040000000,648000000,661000000,398000,314.159265358979,18000000,52000000,427000,0.15,-3,-4,-5,-1,-4,-4,4,2,4,4,3,1,389000,314.159265358979,19000000,54000000,417000,0.15,-4,-5,-2,-2,-3,-3,5,2,3,4,2,4,9,549000,-5,-2,3,4,416020.704352842,425700,21204294.0134245,16455838.5761634,51561798.5478709,47850448.2978862,0.800100070034076,407540.640964994,360247.746886898,319986.481320437,0.142516616527573,0.142531564652331,1,1,1,1,299.821517267421,358.225285245794
1166000000,574000000,528000000,401000,314.159265358979,28000000,52000000,417000,0.18,-3,-1,-4,-2,-5,-1,2,4,5,5,5,5,413000,314.159265358979,20000000,56000000,415000,0.15,-1,-5,-2,-3,-4,-2,5,1,2,3,2,2,14,568000,-5,-1,2,1,415800,425700,23893190.041101,17099162.8552682,52174065.0861276,48408222.5013166,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,301.610514978623,358.169185732852
996000000,597000000,660000000,415000,314.159265358979,30000000,58000000,439000,0.16,-1,-5,-4,-2,-5,-5,1,3,4,3,1,1,419000,314.159265358979,10000000,59000000,430000,0.14,-5,-3,-2,-5,-2,-3,4,1,5,5,5,3,15,529000,-2,-1,4,3,415800,425700,23728772.5954846,16043218.1077198,52389061.4146001,47523809.6015191,0.800006082637608,360000,360000,318400,0.1425,0.142510469685142,1,1,1,1,301.83229949981,358.86343224386
1107000000,650000000,680000000,414000,314.159265358979,20000000,55000000,448000,0.17,-2,-3,-5,-3,-3,-2,2,4,4,5,3,1,409000,314.159265358979,26000000,58000000,423000,0.13,-4,-5,-3,-5,-5,-1,2,3,1,4,4,1,13,549000,-5,-2,5,4,415800,425700,17119045.3678159,18713636.4717573,48678913.2799678,46922561.8440516,1.16311951902449,360000,360000,318400,0.154851772679728,0.157419883112049,1,1,1,1,307.020973290933,361.062816745571
1139000000,595000000,635000000,412000,314.159265358979,23000000,56000000,422000,0.17,-2,-3,-3,-1,-2,-5,4,1,2,4,4,1,402000,314.159265358979,15000000,43000000,442000,0.14,-4,-5,-1,-2,-2,-1,4,5,2,5,5,4,8,592000,-4,-3,5,5,415800,425700,22502398.4644282,18520600.0192099,49848577.5478752,49562404.4881179,0.800006204286134,360000,360000,318400,0.142752849577305,0.142506988948077,1,1,1,1,298.454839232106,358.143323321068
866000000,644000000,610000000,398000,314.159265358979,28000000,47000000,420000,0.16,-4,-1,-2,-4,-5,-1,1,2,1,2,1,4,388000,314.159265358979,11000000,44000000,450000,0.14,-4,-2,-1,-5,-4,-5,2,4,1,5,1,2,6,565000,-4,-5,5,2,415800,425700,22296893.6260899,16306481.4503568,51199163.931513,48146658.47024,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.647364087673
1157000000,525000000,662000000,415000,314.159265358979,15000000,54000000,418000,0.13,-2,-3,-4,-5,-1,-4,1,1,2,5,1,5,419000,314.159265358979,24000000,50000000,412000,0.13,-2,-1,-4,-1,-2,-2,4,4,4,4,1,1,11,595000,-2,-5,4,1,415800,425700,18800497.1112474,18370182.0897997,51014188.5172632,48942327.1857264,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,299.850646943321,358.141562509236
937000000,521000000,607000000,416000,314.159265358979,27000000,43000000,440000,0.17,-2,-5,-5,-3,-1,-3,2,2,3,1,4,1,420000,314.159265358979,14000000,42000000,417000,0.17,-2,-2,-2,-2,-1,-5,4,2,3,1,5,1,12,512000,-4,-2,3,2,415800,425700,23057263.9732539,16568027.717428,51899223.9617554,47609237.5554851,0.800000105200944,360000,360000,318400,0.142502201657691,0.1425024607699,1,1,1,1,298.48236526534,358.145339020895
1076000000,645000000,553000000,381000,314.159265358979,27000000,51000000,431000,0.17,-3,-5,-5,-2,-5,-3,4,5,4,2,2,4,407000,314.159265358979,21000000,58000000,446000,0.13,-5,-5,-4,-4,-3,-1,3,2,3,3,5,2,5,592000,-3,-3,1,1,415800,425700,17134566.0365489,18283643.0806055,47863700.0823436,50345749.4959738,0.800000450885872,436561.607281939,367936.021116163,318400,0.142499967356984,0.1425,1,1,1,1,298.513995602375,360.844106508138
1111000000,678000000,689000000,411000,314.159265358979,10000000,45000000,439000,0.15,-5,-1,-1,-1,-1,-3,1,4,3,1,3,5,382000,314.159265358979,18000000,51000000,410000,0.13,-3,-4,-3,-3,-4,-3,3,2,3,2,4,2,6,579000,-5,-1,2,2,415800,425700,23367351.6163555,16589732.9791847,52003357.9698907,47665818.2925266,0.800000719977769,360000,360000,318400,0.142500000000405,0.14249998570319,1,1,1,1,299.014868942258,359.156154088669
1173000000,667000000,700000000,420000,314.159265358979,29000000,48000000,434000,0.17,-3,-3,-2,-4,-2,-2,4,5,2,3,1,4,399000,314.159265358979,26000000,58000000,447000,0.18,-4,-2,-2,-2,-4,-2,5,2,4,2,4,4,10,559000,-5,-5,3,1,415800,425700,23077015.4414242,16728493.1868854,50796686.0561548,49111713.8818927,0.799999829966471,360000,360000,318400,0.142511242540606,0.142506051842624,1,1,1,1,298.466108231354,358.203502175698
960000000,516000000,517000000,407000,314.159265358979,12000000,43000000,424000,0.17,-4,-1,-5,-1,-4,-3,4,4,5,3,5,3,400000,314.159265358979,21000000,46000000,437000,0.17,-5,-2,-1,-3,-5,-4,4,4,3,3,2,4,9,588000,-2,-5,1,2,415800,425700,23480116.2038259,17350655.9813349,52233766.7122218,47964201.5901106,0.800003361138241,360000,360000,318400,0.142501999237182,0.142500871760098,1,1,1,1,298.454015075764,358.148258277755
1071000000,550000000,567000000,386000,314.159265358979,18000000,50000000,411000,0.13,-2,-1,-3,-2,-4,-1,3,5,4,5,2,2,411000,314.159265358979,25000000,44000000,442000,0.13,-3,-1,-3,-4,-1,-1,4,5,4,4,5,2,5,553000,-1,-3,3,4,415800,425700,21123922.698376,19068978.0858665,52459989.9426929,49805310.4365949,0.800044301299914,360000,360000,318400,0.142520469734891,0.142499046365783,1,1,1,1,298.563477034847,362.190465258219
868000000,565000000,615000000,395000,314.159265358979,20000000,55000000,418000,0.16,-3,-2,-1,-2,-2,-3,5,3,4,2,2,1,386000,314.159265358979,29000000,58000000,430000,0.15,-5,-3,-1,-2,-1,-1,4,3,2,1,4,2,7,550000,-1,-4,5,2,415800,425700,22974638.6595209,17132351.0302303,52374090.3971961,48381299.0317436,0.8,360000,360000,318400,0.142506821236129,0.1425,1,1,1,1,298.453826025517,358.451727953145
971000000,668000000,533000000,382000,314.159265358979,11000000,50000000,415000,0.14,-4,-1,-1,-3,-4,-1,5,1,5,3,4,1,415000,314.159265358979,22000000,41000000,431000,0.16,-2,-4,-2,-2,-4,-3,1,5,4,4,4,5,14,511000,-2,-4,3,2,415800,425700,20923166.3087188,16627801.5826366,52460911.7484739,48623860.0174951,0.800011730262187,360000,360000,318400,0.142536120849365,0.142501708277968,1,1,1,1,298.639206280212,359.453540749606
1070000000,560000000,676000000,399000,314.159265358979,27000000,54000000,418000,0.14,-1,-3,-3,-3,-4,-4,4,1,4,5,3,1,382000,314.159265358979,19000000,52000000,419000,0.12,-3,-1,-5,-5,-1,-4,4,5,4,3,2,4,8,525000,-2,-2,1,5,415800,425700.372246956,23798269.0318934,17278936.7078022,50784258.6384889,47985050.8283821,0.80004272905467,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.589669930301,358.900037749192
812000000,531000000,684000000,407000,314.159265358979,14000000,53000000,434000,0.16,-4,-2,-2,-4,-1,-4,5,5,3,1,3,5,389000,314.159265358979,24000000,55000000,425000,0.18,-3,-1,-1,-2,-3,-1,5,5,3,4,4,4,15,580000,-5,-4,3,4,415800,425700,21749527.4386816,17815073.0809587,50321703.283186,47830394.663286,0.8,360000,360000,318400,0.1425,0.142499972624429,1,1,1,1,298.460991697596,358.191464655103
946000000,537000000,567000000,393000,314.159265358979,23000000,45000000,444000,0.14,-3,-3,-1,-2,-5,-4,4,2,4,3,2,5,397000,314.159265358979,28000000,55000000,447000,0.16,-2,-5,-3,-3,-2,-2,2,3,4,2,1,4,12,505000,-4,-3,4,3,415800,425700,23792599.9086379,16650772.4003708,49564909.3640024,47959067.2780509,0.799999999997195,360000,360000,318400,0.142500006530288,0.1425,1,1,1,1,298.460837994965,358.146603776033
978000000,607000000,638000000,393000,314.159265358979,12000000,40000000,430000,0.12,-2,-3,-2,-1,-4,-5,3,3,2,3,2,1,401000,314.159265358979,16000000,54000000,414000,0.17,-3,-5,-3,-4,-3,-3,2,5,3,4,5,3,12,532000,-4,-4,3,5,415800,425700,23815029.3095751,16952386.8680109,51312317.7117462,49972132.9597375,0.8,360000,360000,318400,0.142505285857452,0.142500003922194,1,1,1,1,298.543700534402,359.023422992324
911000000,652000000,516000000,402000,314.159265358979,11000000,43000000,445000,0.15,-1,-1,-2,-2,-3,-4,2,2,4,5,3,4,418000,314.159265358979,13000000,42000000,436000,0.14,-1,-5,-2,-1,-5,-2,5,5,4,2,3,1,6,521000,-2,-2,1,3,415800,425700,22998626.8631045,16402491.7924508,51933718.6082879,47674810.7016443,0.800006869136631,360000,360000,318400,0.142499998019923,0.142623365140001,1,1,1,1,298.453494943561,358.214775206793
871000000,515000000,601000000,397000,314.159265358979,11000000,56000000,444000,0.14,-3,-3,-5,-2,-4,-3,5,5,2,3,1,4,417000,314.159265358979,14000000,60000000,441000,0.14,-1,-4,-5,-5,-1,-3,1,4,5,4,4,4,10,562000,-4,-3,4,5,415800,425700,23462040.5492942,19245866.9896262,50191168.6063211,47598849.2203719,0.8,360000,360000,318400,0.142500528219767,0.142502747532941,1,1,1,1,298.451413622746,358.197501938291
953000000,503000000,508000000,407000,314.159265358979,28000000,42000000,447000,0.15,-2,-3,-3,-5,-2,-4,3,3,3,3,2,2,401000,314.159265358979,26000000,48000000,427000,0.13,-1,-5,-3,-3,-1,-5,2,5,4,4,2,3,15,555000,-1,-3,5,4,415800,425700.825111666,20602832.6180976,16489457.6267162,51416172.9115199,48152232.5912134,0.8,360013.643246646,360067.3402586,318400,0.1425,0.1425,1,1,1,1,298.45542389888,358.141562509236
970000000,641000000,507000000,412000,314.159265358979,26000000,52000000,434000,0.13,-5,-3,-5,-5,-1,-2,5,2,1,3,4,4,420000,314.159265358979,19000000,42000000,448000,0.13,-3,-3,-1,-5,-4,-1,1,2,4,5,5,2,5,550000,-4,-2,1,1,415800,425700,20443851.8032024,16803360.611107,51231502.693164,47701452.5824045,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
895000000,612000000,688000000,415000,314.159265358979,12000000,52000000,429000,0.12,-3,-1,-1,-4,-1,-4,3,2,3,3,1,4,414000,314.159265358979,15000000,48000000,435000,0.17,-3,-2,-4,-5,-4,-3,2,5,3,2,4,4,13,522000,-5,-4,4,1,415800,425700,20189086.3682216,16760676.8844403,50165223.6037173,47722569.6258484,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.84740120583,358.141562509236
886000000,684000000,576000000,405000,314.159265358979,30000000,42000000,445000,0.17,-1,-3,-1,-1,-2,-4,4,4,3,1,3,2,409000,314.159265358979,23000000,41000000,428000,0.16,-3,-5,-1,-4,-2,-3,5,5,4,5,1,4,15,513000,-3,-4,2,3,415799.999999999,425700.000000002,23489703.8987889,16192295.5690599,50269859.7898496,47689500.7778357,0.800001575512553,360000.000000013,360000.000000062,318399.99999993,0.142512819190871,0.14250118566184,1,1,1,1,298.983412803998,358.141583292028
940000000,595000000,551000000,398000,314.159265358979,13000000,55000000,439000,0.17,-2,-5,-1,-3,-3,-3,5,2,4,5,2,2,387000,314.159265358979,20000000,57000000,439000,0.12,-1,-4,-4,-1,-4,-2,3,3,1,4,2,5,15,510000,-3,-3,3,5,415800,425700,22999215.3577271,16020936.8611508,50473845.8231656,48787329.2287337,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
970000000,539000000,573000000,412000,314.159265358979,27000000,41000000,415000,0.18,-4,-1,-1,-5,-3,-5,2,1,3,2,3,4,380000,314.159265358979,11000000,52000000,418000,0.13,-1,-2,-1,-2,-5,-2,3,5,2,5,1,4,13,583000,-5,-3,3,4,415800,425700,23656671.4313009,16187942.8545042,52097413.3430226,48374468.6553276,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.145033893958
1039000000,561000000,641000000,417000,314.159265358979,22000000,58000000,434000,0.18,-3,-5,-5,-4,-3,-2,2,3,4,1,4,4,407000,314.159265358979,25000000,51000000,424000,0.18,-1,-1,-3,-2,-3,-2,5,1,5,5,3,2,9,511000,-4,-2,1,1,415800,425700,23958131.1967932,16024708.8819028,51998957.088656,47957926.7325697,0.8,360000,360000,318400,0.142499913290191,0.1425,1,1,1,1,298.457236307871,358.148567741863
871000000,562000000,582000000,396000,314.159265358979,18000000,45000000,422000,0.15,-3,-3,-5,-5,-3,-5,4,2,2,3,5,5,401000,314.159265358979,29000000,53000000,436000,0.15,-1,-2,-5,-2,-1,-2,2,3,4,1,3,1,5,586000,-4,-2,4,5,415800,425700,20371230.1079453,16119328.9087564,51914926.0457856,47639402.2413541,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
834000000,668000000,617000000,390000,314.159265358979,13000000,59000000,418000,0.12,-2,-4,-1,-4,-4,-3,4,2,3,2,4,5,403000,314.159265358979,23000000,45000000,419000,0.15,-3,-4,-1,-2,-2,-5,3,1,1,3,5,3,14,528000,-5,-4,2,2,415800,425700,21011636.7505293,20443069.0730137,53318029.4423966,50125788.5292413,1.06675607768663,360000,360000,318400,0.147584704817053,0.157250351035456,1,1,1,1,320.763007690321,382.065789112367
1078000000,551000000,560000000,398000,314.159265358979,29000000,55000000,421000,0.17,-5,-2,-1,-2,-2,-3,4,2,5,5,1,3,381000,314.159265358979,18000000,59000000,435000,0.12,-2,-4,-3,-4,-4,-2,2,2,4,3,2,1,6,560000,-3,-1,1,4,415800,425700,22324949.6155631,17906243.5945051,51723827.9166167,47644295.0866414,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
819000000,530000000,556000000,406000,314.159265358979,27000000,44000000,414000,0.14,-2,-3,-4,-4,-3,-5,4,2,1,5,1,5,382000,314.159265358979,20000000,47000000,426000,0.18,-3,-3,-5,-2,-4,-3,4,3,1,2,3,3,11,572000,-4,-4,1,2,415800,425700,22116977.3516632,16170448.4937742,51568252.0894319,48175547.5740197,0.8,360000,360000,318400,0.142500203200666,0.142504311026276,1,1,1,1,298.465166029012,358.412183455343
986000000,673000000,529000000,406000,314.159265358979,22000000,56000000,412000,0.15,-3,-2,-2,-3,-4,-5,2,3,1,1,3,1,382000,314.159265358979,30000000,50000000,411000,0.13,-2,-3,-1,-5,-4,-4,4,4,1,2,1,1,8,551000,-4,-5,5,3,415800,425700,18839629.5644672,16113276.3351614,50965914.1683324,50871470.4841687,0.8,360000,360000,318400,0.1425,0.142745355639376,1,1,1,1,298.45130209103,358.141562509236
1118000000,524000000,634000000,382000,314.159265358979,30000000,54000000,426000,0.18,-5,-4,-4,-2,-3,-4,3,3,1,2,4,1,404000,314.159265358979,30000000,54000000,432000,0.12,-2,-1,-1,-2,-2,-2,4,4,3,5,3,1,12,527000,-5,-5,1,4,415800,425700,22293563.0353978,17059786.5660811,49337192.9309128,48536556.4128862,0.800009929940931,360000,360000,318400,0.142499978006991,0.142862083515037,1,1,1,1,298.51970768927,359.577990964751
1124000000,545000000,623000000,415000,314.159265358979,19000000,51000000,425000,0.12,-1,-3,-3,-2,-1,-2,5,2,3,2,3,5,407000,314.159265358979,14000000,60000000,415000,0.12,-4,-5,-2,-3,-5,-5,5,3,5,2,1,3,7,597000,-3,-5,5,2,415800,425700,22305178.892859,16027902.0721837,51924790.3300798,47524062.2513831,0.800000001089284,360000,360000,318400,0.142499999992079,0.14249999394051,1,1,1,1,298.610727217873,358.155264193397
1107000000,581000000,681000000,391000,314.159265358979,15000000,50000000,425000,0.13,-4,-2,-4,-2,-1,-3,4,5,1,1,1,5,395000,314.159265358979,28000000,54000000,446000,0.15,-5,-1,-2,-5,-3,-1,4,2,5,4,5,2,11,565000,-4,-4,3,1,415800,425700,22466270.4357671,17869692.0069195,50848367.9660459,47845563.1489424,0.799999999994432,360000,360000,318400,0.14250141133503,0.14250732330038,1,1,1,1,298.997449586483,358.141957088329
954000000,594000000,644000000,391000,314.159265358979,27000000,52000000,447000,0.17,-3,-4,-3,-2,-4,-1,3,5,1,3,1,5,410000,314.159265358979,16000000,60000000,442000,0.16,-2,-5,-4,-4,-4,-5,5,3,2,5,5,5,11,560000,-3,-5,4,1,415800,425700,19373456.3836167,16067945.3125163,51065337.7550094,48168609.437657,0.8,360000,360492.047341321,318400,0.1425,0.1425,1,1,1,1,300.241136492677,358.259994692553
1069000000,649000000,696000000,383000,314.159265358979,13000000,55000000,442000,0.17,-3,-5,-3,-1,-1,-2,5,2,5,1,2,4,409000,314.159265358979,24000000,41000000,410000,0.15,-4,-1,-1,-3,-4,-1,2,5,4,1,1,2,13,593000,-5,-4,4,5,415800,425700,20041428.7449476,18419880.6849091,49049285.2157868,47923511.8330121,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1134000000,540000000,577000000,392000,314.159265358979,24000000,57000000,438000,0.14,-3,-4,-1,-2,-1,-4,5,2,2,2,3,3,388000,314.159265358979,24000000,55000000,450000,0.18,-4,-1,-3,-4,-2,-3,5,2,3,5,3,4,13,537000,-4,-5,2,2,415800,425700,21258380.2476124,16938528.4382063,51946919.3975439,47626928.935908,0.800001112190991,360000,360000,318400,0.142501311998849,0.142526459117314,1,1,1,1,298.474576457417,358.315161707472
866000000,640000000,666000000,380000,314.159265358979,24000000,58000000,412000,0.15,-1,-2,-5,-1,-2,-4,2,2,2,4,5,1,419000,314.159265358979,30000000,46000000,433000,0.17,-2,-4,-1,-5,-3,-1,1,4,4,5,5,3,11,507000,-2,-2,2,2,415800,425700,17193105.2988916,16044252.0215237,48241513.5826318,50596865.4073075,0.80001477813121,360000,360000,318400,0.142499628765526,0.142504550926896,1,1,1,1,298.626016477792,358.646684678323
1196000000,596000000,511000000,391000,314.159265358979,26000000,41000000,414000,0.16,-5,-2,-2,-1,-1,-3,4,2,3,4,5,1,419000,314.159265358979,15000000,46000000,413000,0.17,-4,-5,-3,-3,-3,-2,1,5,4,4,4,3,15,538000,-3,-5,5,4,415800,425700,19904613.4381114,16051157.4979261,51182139.3877089,51817096.8384752,0.799999974703379,360000,360000,318400,0.14250030297354,0.1425,1,1,1,1,298.508476203833,358.154138717399
1067000000,580000000,578000000,395000,314.159265358979,30000000,55000000,449000,0.18,-3,-3,-5,-1,-1,-5,4,4,5,2,3,4,404000,314.159265358979,20000000,56000000,449000,0.16,-2,-2,-2,-4,-4,-1,5,3,5,4,3,1,10,536000,-2,-3,3,2,415800,425700,23738089.2311113,17835414.6689979,51409905.8013183,47607052.6983012,0.800033735928522,360000,360000,318400,0.1425,0.142501927641119,1,1,1,1,298.453380148722,358.167831752604
1179000000,514000000,576000000,418000,314.159265358979,22000000,48000000,442000,0.13,-5,-1,-2,-2,-1,-2,2,3,1,3,3,2,415000,314.159265358979,30000000,53000000,415000,0.15,-4,-2,-4,-5,-5,-5,2,3,2,5,4,2,5,569000,-4,-4,1,5,415800,425700,23852492.2726782,18184344.2607561,49979119.3988003,48748965.632366,0.800100585490788,360000,360000,318400,0.142956650682519,0.14250511510759,1,1,1,1,303.076730127284,358.166624468105
877000000,562000000,559000000,420000,314.159265358979,10000000,59000000,412000,0.16,-4,-2,-4,-4,-2,-3,5,3,5,4,3,3,398000,314.159265358979,17000000,46000000,428000,0.15,-4,-1,-1,-3,-4,-5,1,4,4,1,5,2,9,535000,-1,-1,4,5,415800,425700,23834461.0004277,18844759.2943395,51356635.9009386,48809253.6796912,0.8,360000.00000663,360000,318400,0.1425,0.142504960465391,1,1,1,1,299.3218737181,359.334027273591
1011000000,508000000,613000000,418000,314.159265358979,26000000,56000000,413000,0.15,-2,-2,-2,-1,-4,-5,5,1,5,3,2,3,390000,314.159265358979,18000000,48000000,439000,0.16,-5,-2,-5,-3,-2,-2,5,5,4,4,3,1,11,584000,-3,-2,1,4,415800,425700,23179815.3299779,18223766.9205127,52061995.3558024,47923858.1009659,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,359.274968422795
852000000,544000000,568000000,393000,314.159265358979,16000000,44000000,443000,0.17,-3,-3,-4,-2,-1,-2,4,1,5,2,1,5,390000,314.159265358979,12000000,55000000,437000,0.15,-3,-5,-4,-4,-2,-5,4,4,1,5,5,1,7,552000,-2,-5,1,3,415800,425700,22807853.6726051,16032716.1421228,51103198.4868982,48791819.8905697,0.8,360000,360000,318400,0.142541867329419,0.1425,1,1,1,1,298.45130209103,358.141562509236
836000000,582000000,597000000,382000,314.159265358979,13000000,47000000,444000,0.16,-5,-5,-1,-5,-4,-5,4,3,3,1,4,1,397000,314.159265358979,17000000,50000000,432000,0.14,-2,-4,-3,-4,-2,-5,1,4,2,3,3,4,5,513000,-4,-1,3,4,415800,425700,21712363.1833855,17043423.3577235,52254352.9078569,49156815.8899077,0.800001625620921,360051.467070865,360000,318400,0.142500075899809,0.1425,1,1,1,1,300.654623743378,358.166848393269
903000000,555000000,623000000,408000,314.159265358979,13000000,43000000,442000,0.15,-4,-3,-2,-3,-5,-1,5,3,4,4,4,4,416000,314.159265358979,27000000,56000000,423000,0.12,-4,-2,-3,-3,-4,-2,2,4,2,2,2,3,7,571000,-1,-5,5,4,415800,425700,23868496.6947019,16113425.8795485,52437603.6867028,47512907.222182,0.800004834310038,360000,360000,318400,0.142499970215917,0.14250055329771,1,1,1,1,298.912587255031,358.356911402011
1053000000,619000000,627000000,398000,314.159265358979,18000000,43000000,434000,0.16,-2,-3,-3,-1,-4,-2,5,2,5,1,3,1,401000,314.159265358979,10000000,51000000,449000,0.18,-1,-1,-1,-1,-5,-4,5,1,1,5,3,1,5,527000,-2,-5,5,4,415800,425700,21042471.3730258,17661316.1675929,52261492.2052714,50990539.0018241,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.453593669514,358.141562509236
